快手ID,昵称,性别,简介,城市
,东北创业浩哥,男,"感谢快手官方给与这么好的平台

一入江湖门，必是苦命人
六年前我从农村来到山东临沂小商品批发城，在忍受着痛苦之下成就了今天的自己，这个社会没有穷人，只有不努力的人，希望通过快手可以帮助更多迷茫的人！！！希望结交天下所有有梦想的人！！！

我从不主动加任何人微信，主动私信您的都是骗子！
v ❤在第一个段子里
每天不定时直播",辽宁 葫芦岛市
Renmeichun314,母女教搭配,女,"官方说：关注母女不后悔 母女让你变更美😊                                                       

15号v＋17612462015
4号v＋17609840070
1号v➕16602420243
13号v➕15998881582

🌹每天下午2:00直播5点结束
      晚上7:00直播11点结束
        老铁们等我开播吧😘
温馨提示：我们不会主动添加任何好友 一切售后问题请联系13204040786",辽宁 铁岭市
TT95773800,小虎牙甜妹,女,"👤TA在关注你哦
好看的模样太多，有趣的灵魂太少🌸
每天晚上八点直播，中午随缘
风里雨里甜妹等你
总有人会把你的努力看在心里
有人疼才显得出众
爱好:唱歌，跳舞，游泳
台上做戏，台下做人
做个俗人

迷人可爱

随遇而安

单身可撩

我知道你喜欢我啊",辽宁 沈阳市
Wuxw_128,CR-Wuxw_89,男,"鸡丝儿鸡块儿鸡排，我爱田田

线上线下学习
饮食训练计划
备赛训练饮食计划
2018北京奥林匹亚男子G组健体组别第二名
定期培训地点（安徽省合肥市蜀山区华润大厦A座鲨鱼健身）
微信：Wuxw-89（注明来意不闲聊）",辽宁 沈阳市
,好兄弟烧烤培训～于师傅,男,"🚩地址辽宁省沈阳市
🚩🚩🚩🚩常年zs学员
🔥🔥一样的烧烤，不一样的味道🔥🔥🔥
🔥🔥🔥做烧烤我们最专业🔥🔥🔥
🚩你给我一份信任，我还你一份梦想🔥🔥
☎️13082489646
vx653987251",辽宁 沈阳市
ai15998511480,大连吊烤艾师傅,男,感谢官方快手  传播美食正能量  本店常年z s x y电话·V同步159 9851 1480,辽宁 大连市
A1138960,京鑫超子柴油电控,男,人生时时是课堂，处处是课堂，学！无止境！🈶一样东西比能力更重要，就是人品！VX13704298011,辽宁 葫芦岛市
T15174187876,此生唯你LOVE,女,本人微❤：ly 112107,辽宁 丹东市
jinyu19850613,金玉（教搭配）,女,"姓名：金玉    身高165cm    体重：49kg

（不要相信主动私信你的人，主动加你的是骗子）
32胃：jinyu1985555
33胃：z2911205037
42胃：jinyu19850000（新开）

（21，22.20掉线了，有问题打瘦厚）
瘦厚☎️13130307002
每天晚上6.30准时直播
快手小号：jinyu198506",辽宁 抚顺市
hao3678036,小浩菩提珠宝蜜蜡,男,感谢快手官方平台 v: 13130070370,辽宁 鞍山市
bao19991126,起飞的小帅（三分雨）,男,"身高185☀
年龄：20岁⛹️‍♀️
今年大一新生🎒              
只有努力才能换来成功

潮品汇👔👟⌚️🎧❤️:SssZt17",辽宁 沈阳市
Dyg777888,大杨专业接发补发葫芦岛店,男,"专业接发  补发 技术培训！「世面上所有接发  水晶 接发  琉璃接发  半永久接发 纳米接发  6d二代  8d接发 辫子接发 」
补发：精准测量脱发面积，男女补发无痕修剪！

各种真人男士女士发块  发套  制作批发！头发出厂价批发！☎15142980044  1524293004





三号店补发卫星992509283

四号店接发卫星15142983168 

我们只做接发  发套 发块批发，所以更专业！",辽宁 葫芦岛市
,小景宝💕🎀,女,"💖I LOVE YOU

💖身高170 体重94斤。                         
 
💖36半的脚 
💖快手小小号：TT66699988
💖辽宁沈阳人

💖关注小号：466995585
💖➕v：baoerya668",辽宁 沈阳市
taike888,🐠怡然自樂💦,男,辽宁本溪广交钓鱼朋友 v 765613,辽宁 本溪市
LiaoLan1573,辽篮1573（资讯专家）,男,"👏👏👏辽篮球迷进群+VX：liaolan1573
🎉🎉🎉喜欢辽篮！关注我，就对了！
💖💖💖支持快手！支持官方！

❤❤❤关注我！！关注辽篮！！正能量～
💃💃💃关注我！！关注辽篮！！正能量～
🏀🏀🏀关注我！！关注辽篮！！正能量～

✊✊✊与你一起捍卫辽篮！
💪💪💪带你走近场内外的辽篮！
💋💋💋每天更新！

🍀🍀🍀不卖辽篮周边。不贩卖球票。
纯粹的辽篮球迷！无小号！无小号🏀🏀🏀

💖💖💖不忘初心，方得始终！
祝辽宁男篮卫冕成功！再创辉煌！🎉🎉🎉",辽宁 沈阳市
liyixinheng,__李艺鑫,男,"热门推荐

 🖤 ks9296666",辽宁 沈阳市
w2437671930,一只小鹿丝（火影忍者）,男,"👤他在关注你哦～

🔥支持快手，传播正能量

❤️我是紫玉的小粉丝


🐘火影忍者游戏群：（673532371）
🍖唯一徒儿：春野樱 （超可爱）
🎽火影定制短袖+Vx：w2437671930（BOOS小七火影忍者）",辽宁 沈阳市
syvvc1998,时尚经典婚纱摄影,女,"🍭感谢快手官方支持
小编不常在线💌咨询婚纱照最新优惠及报价
可直接+V📲18804021127
喜欢咱家拍摄风格一定要关注我哦💋
📸每天不定时更新客样照及拍摄花絮
🎖开店城市<沈阳_抚顺_盘锦_辽阳_本溪_鞍山>
🎪热门旅拍地<大连🌊_三亚🏝_丽江🛤_大理🏜_厦门⛲️_普吉岛⛴_巴厘岛🗺等>

📣19年婚期的新人私信小编即可免费领取2000元婚照代金券(有效期一年)",辽宁 沈阳市
Mc666liangzi,贱哥🔥搬砖副队🔥,男,"感谢官方🙏感谢平台🙏相识就是缘分😘爱你们

单身❤可撩٩😛ི۶٩😛ི۶٩😍۶٩😍۶٩😍۶٩😍۶

V❤13478839723（备注来意）

点个爱心❤➕关注🤝咱们慢慢处

突破（50万）逗比直播…期待😘😘🙏🙏",辽宁 沈阳市
,＠-Cici,女,"纵你阅人何其多，但无人像我。

wb：_杨雨菡",辽宁 沈阳市
hhg2598442423,黑鹰歼队=《周昊珉》,男,"从鸽子搭建我们友谊的桥梁！
从今天开始我们是朋友！
从明天开始我们是兄弟！
您的哥们在这里等你

QQ 2445659665

微信手机同步 18604295172",辽宁 葫芦岛市
Dlyt33336666,媛媛🍒樱桃（6店）,女,"一家5口人，靠大樱桃生活，樱桃结果的时候也是家人付出最多的时刻，日出而作，日落而息，天天如此，但是我们过的很踏实。
🍒vx:13352212822",辽宁 大连市
msms0207,爽妹Ms,女,"支持绿色快手.感谢官方大大🌹


快乐要懂得分享才能加倍的快乐


👗 ❤️  9号 mmms0207
               20号 ms207ms
             16号 ms277ms
             12号 msms2277

         
             
           经营服装多年教你如何搭配👗",辽宁 沈阳市
,小白白g,女,"微博：小白白-ge





事与愿违.不过另有安排！",辽宁 葫芦岛市
fql13940201117,福千炉烧烤设备门市,女,"福千炉烧烤设备厂～
主营点炭机  炉具  烤盘  烤网  餐具  
排烟等烧烤设备 加盟连锁店定制
需要可v❤️13940201117（备注快手）",辽宁 沈阳市
guanghui227428484,东戴河辉哥（破100w）,男,"感谢🙏快手这个平台，能让我认识全国各地的好朋友  

在此也感谢🙏支持辉哥的粉丝老铁门，你们辛苦了，

辽宁东戴河，有事找辉哥，

🛰️💖guanghui655

实实在在做人，坦坦荡荡做事，

咱家没有任何公众号，也不会私信大家

也不会要红包，以防上当受骗，后果自负。",辽宁 葫芦岛市
,开原宇明电器冲刺80W,男,"ym598886本人是汽车🚙电器维修工爱好改车……
专业汽车补助强起充电机制作维修……
电子制作……抓鱼……喜欢美女……
每天晚上21:00/23:00直播……
店在开原……
我不会主动加你们微信，小心上当受骗……
唯一的胃:
ym598886",辽宁 铁岭市
erbaovip,二宝（全网开封第一人,女,"手机用户体验 
➕公众hao.    兴城二宝科技
小心骗子
  换购质询❤️",辽宁 葫芦岛市
jiangyuxuan1115,璇璇baby🦄【2w】,女,"👤她在关注你哦

誰能一如既往不改舊日模樣.

原创：黎明前的黑暗dj
 有王浩宇了      
不互粉！ 没有微信
❤感谢陪伴❤",辽宁 大连市
,和七七恋爱🦄,女,"权志龙的女人

👁👕👖👟➕VX:17614183872(不闲聊)


🐰大号BZqiqi0816",辽宁 大连市
HS13604193366,法斗🐶黑白花CKU邦诺,女,"v1⃣️❤️13604193366🈵️
v2⃣️❤️专业繁殖，对外借配法国斗牛犬，精品世界销售感谢🙏快手平台，感谢所有支持本犬舍的每一位朋友",辽宁 辽阳市
,丹姐爱健身❤️正能量,女,"感谢快手官方🙏提供正能量平台❤️
爱生活、爱运动❤️
爱每一位支持我们的人
80后宝妈俩娃
我们要健康与活力✊
V：dashu0070",辽宁 沈阳市
,马哥（冲刺）10万,男,"💥微信www1129280049👆👆👆（点上就是朋友了）

💥感谢快手提供的平台👍👍👍

💥职业☞拉面师☜爱好☞手游  

💥如果取关感谢 曾经的陪伴  （不忘初心）

💥我不是人民币💰  做不到人人喜欢

💥喜欢的可以关注我😘😘😘

💥《不定时直播》教学  和面  拉面  刀削面

💥",辽宁 鞍山市
daxin8888888,🎤️新哥🔥️乡村歌手,男,――感谢快手 感谢官方                                                                                                                                        ―― v    15641957911   （早上6:30  晚上6 : 00直播）风里雨里 直播间等你……,辽宁 辽阳市
wyj1234569,辉煌人生👍045,女,"每晚：7:00直播：💋感谢谢官方这个平台，是给每个人老百姓的发展自己的舞台，感谢关注我的朋友们，谢谢你们这么支持我，我爱你们，有你们真好。





                                                                Vxin：hdhdb546",辽宁 营口市
,小雅故事绘,女,"感谢官方平台

每天不定时更新

喜欢的双击关注谢谢🙏

v:570371675",辽宁 大连市
sjh931904160,爱是孙靖鸿 💌,男,"围脖🌐： 爱笑的孙靖鸿 
   变美：sjhzzz123
 只有一个号 其他均为假冒❗️没有任何交友软件❗
                         陪伴是最长情的告白 💕",辽宁
,未解之迷～小欣,女,"感谢官方给予这么好的平台！

快手不倒陪你到老！

每天不定时更新！

喜欢的双击加关注！

谢谢朋友们的支持！

有你真好😄😚！

V:13147862191",辽宁 大连市
sxtzy521,桃子最甜.🍑,女,"♈️bo:是你的小小桃子啊（购物链接）

♈️xin:yangenen21
            yym21307",辽宁 锦州市
HHHHHHHH666,开心的佳浩哥哥🐳,男,"又是吃货又是段子手全能~
v❤️505840012
关注我就别走了
有好玩段子请发给我 或者你们想看什么


❤️浪围脖 你的盖世佳浩

我的双胞胎弟弟快手:h143825031",辽宁 沈阳市
H2453593313,酷酷的可爱虾儿,女,"我想做你的唯一，不可复制，不可粘贴😳




VX:h2453593313




作品部分并非原创，勿喷谢谢😘",辽宁 葫芦岛市
Jinchi88,金痴（7039）,女,"新浪微博：金痴F

♥️

♥️

♥️

愿你迷路到我身旁-3-",辽宁
RuiXue19941228,不甘平凡↑,女,做不到让人人喜欢，审美不在一个频道上，何来话题？我追求的是欧美身材！塑造的过程最为艰难，熬过去收获更美好的自己！东北人，现在在南京！健身一年半了！净身高170 体重140！94年的，蒙古族，希望大神们多多指教！快手号只有这一个！没有任何小号！                                                                         健身补剂，塑腰……➕V  ruixue19941228加我说明你的来意！不闲聊！撩S的绕行,辽宁 盘锦市
xiaoyu88000,小雨.在努力,女,"🌈🌈🌈🌈
胃：sw50600男👔

隔一天9点直播间等跟我有缘的你.

没有任何小号.不要被骗.后果自负衣服认准上方威.别人私信你.不要相信.
              私信不回
唯一快手大号【xiaoyu07070】被禁封中永久

只要路子对了.我们就是朋友👬",辽宁 锦州市
XO89757666,项项（腿姐）,女,"🥰感谢官方，每一次给的热门！

♻️每天更新作品，正能量爆棚！

🏃🏻‍♀️运动员退役6⃣️年（专业田径）！

🎈项项🤗97年女孩🧖🏻‍♀️辽宁丹东妹子😋

💃身高174   体重暂时130

✅每天晚上10:00左右开播🥳白天随缘😻

项项唯一小号：XX110888888

➰开心就好，快乐就行，管那么多干嘛➰
   
🈴作v：MD110888888
（添加注明来意，不闲聊）",辽宁 丹东市
datian666,大天【搞笑配音】,男,"🛰 datian516

努力从不是为了超越别人

只是为了给自己一个交代

谢谢所有不离不弃的家人",辽宁 抚顺市
,白娘子小D,女,"专注快手平台感谢官方。
热门大队：创业分享 网红经济人 短视频达人。
一八年开始零成本创业，到现在赚到了我的第一桶金50w
我要把我的经验分享给大家让更多人受益少走弯路，直播间里与大家分享短视频创业经验。",辽宁 沈阳市
jxlf520520,✨穿Bikini的袋鼠精,女,"身高162至164之间体重116纯撸铁五五分的95年阿姨👵！

2016.09.04.第一次进健身房就爱上撸铁。
2018大连市美Tun小姐A组冠军
2018大连市比基尼B组亚军
2018国际健美公开赛比基尼A组季军🥉

这几天主播不直播end🔚 
⚠️：这个是我唯一快手号，不会主动添加或向任何人索要红包。谨防受骗！！！",辽宁 大连市
M46061106,轩宝一枚🍒,女,"💋💋💋

    没有粉丝，只有朋友🤗🤗🤗
    如果有一天你取关了，那是我不够好
    若有一天热门看见了我，那么，欢迎你回家🤗🤗🤗
     
💃美衣微  hh883211
                  mm883288
             
     重要的人越来越少，留下的人越来越重要。😊

    

      快手唯一小号 : vip0421a
💋💋💋不会主动私信加v，更不会索要要红包，冒充的人多，小心被骗。",辽宁
R9269991,金金洋-,女,"微博 金金洋-

她们都很迷人 而我不一样 我比较磨人

收徒 女 泉州本地优先 有想法围脖私我

晚9点后直播 马甲 磨人大队👌

私V huih66889",辽宁 锦州市
rrrrrrrrrr_,如此多娇 👄刷牙妹,女,"🌺直播没个准点   有缘见🌺

如果你认识从前的我，那么你就会原谅现在的我！                  
               
             🌹只做我自己🌹 

小号  8725890  就这一个小号记得关注

        VX：ruciduojiao88888",辽宁 沈阳市
bingbing129992,Amanda冰冰,女,"👗vx：bingbing123bb

🍑：Amanda冰冰小衣橱

🧣：Amanda冰冰

脱变男神女神：liubingbing588",辽宁
Kate-Nan,Kate.楠,女,"健身教练  模特   171cm  

               午间11：30--13：00直播 
   
               此号码为小楠唯一快手号😊（无其它平台）
             
               健身服vx ：KateNan
               
                tb：KateNan楠楠",辽宁 大连市
Xiaobabilulu,金刚小芭比（全网小哪吒）,女,"全网第一 :十万个冷笑话金刚小哪吒

                 沈阳体育学院

          
      💪希望带动全民一起健身💪

增肌减脂健身知识解答+V❤:Xiaobabilulu",辽宁 沈阳市
,罗晓晓🎀👄,女,"身高：168体重：90斤
 
谢谢大家支持 感谢快手官方
 
    每晚9点直播 白天不定时直播
 💗Lxiaoxiao_188",辽宁 营口市
yiyi5270235,义义115.,女,"每天直播早九晚六

             v❤️hanbaoer12345",辽宁 营口市
xuduoyuer,许多语儿•,女,"❤️晚九点半直播
❤️芒果《完美假期》房客
❤️江苏综艺台：《都来爱梦》主持人
❤️江苏台：《一站到底》主持人
❤️中国教育电视一频道：《大家想的美》主持人
❤️《开讲啦》中国十大优秀青年代表
❤️小米note2校园代言人
❤️苏州台《亚洲华语主持大赛》最佳才艺奖--十强选手
❤️2015腾讯大辽网最佳合作伙伴
  🍀私人助理ID：guanguan941105(日常生活号）
  围脖：许多语儿",辽宁 大连市
,宋大霏,女,微信：LG6776,辽宁 盘锦市
,＠那年春天🔥,女,大家好！  请多关照！    ❤️   xiaoxiaozqs,辽宁 沈阳市
Hejiayi0730,何佳怡小芭比.,女,"新浪微博：金刚芭比何佳怡
        
        小号：何佳怡小芭比（小号）
        Hejiayi1999 以后小号直播
        
        我不玩其它的任何软件！谢谢🙏
         
        最好的财富不是腰缠万贯 而是朝着好的人生一路蜕变.💙

                     
                                       感谢陪伴．感谢相遇．❤️",辽宁 阜新市
sm4567888,美丽。创造者,男,vx15141471866,辽宁 铁岭市
wln123456789,可爱的小鲁宁 【10w】,女,"感谢快手官方！
                          不争不抢   做好自己！

唯一快手小号直播 WLN1357924680
寻找同城可以一起拍段子的（男女不限 ）有意向私信我",辽宁 辽阳市
,（り丹寳贝ღsy,女,"✨最讨厌关注我又取关我的人！取关就别再关注！
✨喜欢我的真爱粉马甲：（XX）独宠丹宝贝
✨如果来了 希望是永久🌹",辽宁 沈阳市
,张如花🌸胯王,女,"马甲格式   ：某某某（护花使者） 

合作ｖ：w1191619781(不闲聊）

小号：张如花🌸生活号（1323971782）

辽宁丹东人，身高170   体重116斤  年龄28

不随意加任何人vx（避免上当受骗）

 
最美村花 我们村的骄傲(农村红🌺）",辽宁 丹东市
Wei201314,佐伟～小翠（冲30w）,女,"‼️家乡:辽宁葫芦岛 

‼️每天更新段子 每晚9点直播

‼️感谢官方给的平台 感谢大家的支持与陪伴🙏

                                  ❤️qxc59211",辽宁 葫芦岛市
,金♞亿♞堡泳装,女,"搜索某♥宝 :★金亿堡泳衣 ★    
                         ♛ 工厂直销♛
                   作品里面款式全部有售
            关注里面不定时抽取免费赠送
                   主播想合作可以私聊
             更过款式加 V:   Y15174294967",辽宁 葫芦岛市
LiLi889999,💃微微一笑 冲刺30万,女,"陪伴是最长情的告白💍
💃96年的  身高168👙
🎉晚上9:30~12:00直播
  3个火箭🚀➕VX
 ⚠️没有任何小号",辽宁 沈阳市
Pingping520521,闫大美🔥🔥🔥,女,"v、yan303078111不闲聊。                                                  

v、一支穿云箭➕v
 台上做戏，台下做人。                                                          


不要听别人的嘴来了解我，想了解我自己来了解。


每天晚上8点直播。


私人v不告诉你。小号pingping1011",辽宁 营口市
A6677889900,♥︎杨子♥︎,女,"你是什么样的人 眼睛看到的世界就是怎样的🤒

不要用一个17秒的视频定义我是一个怎样的人


围脖:杨子babya",辽宁 沈阳市
JQ920520,🔥辣辣妹,女,"美女主播95年、身高172.体重90斤、
每天下午2点到4点，晚上7点到9点、
🚹威❤️：z-x-t-x",辽宁 沈阳市
angel333,安吉儿国际肚皮舞,女,肚皮舞v：yuhuzhen333（工作号，只加女生）下午2:00到3:00直播.微博：安吉儿国际肚皮舞,辽宁 丹东市
QQ_88886666,小倩很6'''在沈阳,女,"👟：QianQian63633636
感谢🙏官方给热门
🍉铁粉马甲：XXX6或者很6
🍉直播时间：每晚8点～性情
❤️90后，辽宁沈阳滴姑娘
❤️自己家开鞋店（男时尚潮鞋）
❤️唯一小号：倩倩小奶昔
⚠️不会主动向任何人加好友索要红包、谨防受骗",辽宁 沈阳市
ID433433216,老六和老伴《石板烤菜》,男,"辽宁铁岭早8点直播，下午3点直播，晚上8点直播欢迎老铁来直播间，
感谢官方给与平台。感谢一直以来支持我的朋友们，我是一个普通的农民，我热爱这个平台，爱我支持我的朋友们，这是我唯一的两个lD322042249.ID433433216，如果有人冒充说是老六小号的。那都是假的，骗人的，我和老伴儿没有任何小号。请不要上当，我奉劝各位跟风的不喜不要喷。都是爹妈生的，拿人心比自心。",辽宁 铁岭市
G280907650,yo宝子,女,"🍀围脖  yo宝儿2014（撩我通道）✌️

🍀快手  小号gx382973367
🍀快手  小号Gx775599

❤️主动私信你的是骗子 
❤️主动私信你的是骗子
❤️主动私信你的是骗子",辽宁 沈阳市
,～球球爱你哦,女,"请你善良，无论这世界多冷漠🧡

～身高179cm

👗+v：467668499（不闲聊 ）",辽宁
xiongrourou,帝舞d5-熊猫猫,女,"直播时间 白天随缘 晚8:30
感谢快手平台
马甲格式 护猫大队xxx
小号dancerpanda
穿云箭➕私V",辽宁 铁岭市
malagongfang,🌶嗨鲜🔥麻辣工坊,男,"❤❤️hkhk715❤❤

与善人居,如入兰芷之室,久而不闻其香;与恶人居。如入鲍鱼之肆,久而不闻其。

面朝大海，都是这个味儿🐠🐠🐠

带你领略海的味道🐬🐬🐬

不发私💔宝宝",辽宁 沈阳市
zhoujialin666,非常周嘉麟🌞,女,"身高1.7    体重100

谢谢你们关注我

男装女装V❤️fczjl521",辽宁 沈阳市
DMG66666,大马哥《老婆花》,男,"个人新单曲专辑《老婆花》🔥

全网翻唱火《拥抱你离去dj》粉丝称呼～百听不厌
每晚七点直播",辽宁 鞍山市
sutong1103,`梓航-禁欲男孩👦,男,"私v:18025941541      交流戒色心得     不闲聊 

壮志男儿，巍巍如山，家国天下，常存心间。
民生福祉，道义肩担，千秋精神，百代风范！
远离请色，正气凛然，昂仰挺拔，雄姿伟岸。
自强自立，与人为善，从今而后，光明无限！",辽宁 沈阳市
w55559999w,盘锦小欢妹,女,"姓名:小欢！微w6842856

老公:A2实习期

主驾 司机:老妈！A2驾驶证！老爸:不会开车，上班


快手小号:543676313

快手大号:384330289！

（卡友们加，注:备注快手名）

主播家庭和睦，玩快手也是成交天下好朋友，喜欢主播双击加关注，不喜欢的可以远离我的直播间。非常感谢！",辽宁 盘锦市
laozhuan,老转🏅️演员,男,"🔥全网穿粪箕子棉裤第一人👍

🔥全网做手工毽子第一人👍

🔥原创作品拍摄🎬回忆童年

🔥一口正宗锦州土话质疑全世界👍

🔥感谢官方平台送的每次热门🙏

🔥美好的瞬间.永久的回忆！2018-12-6首发

🔥中午12:00直播-老转❤️laozhuan2

🔥晚上不定时直播-兰英❤️lymz0123",辽宁 锦州市
OLE258258,中英三宝儿—青青,女,"我们爱中国 🇨🇳
我们会说中国话😉会写中国字👍
最重要的是还有一个中国胃😋
记录我们的生活  
记录每天不一样的我们
谢谢快手官方绿色平台
v wjy91571",辽宁 辽阳市
mi123777,咪姐💕 呀,女,"💕继续更新    快手号 mi123777

💕喜欢可以关注我

💕感谢官方 谢谢点关注的老铁",辽宁 大连市
,✨温柔菲✨,女,"💗 唯一小号ID  1297131932💗

🌟我是向日葵…跟着阳光微笑…🌟

❤舞蹈导师，演员，平模…

💀野的像风，傲的像光！💀",辽宁
,（（快乐小哥））,男,"专业孕婴童实体店~18年老店
主营孕妇婴儿用品，食品，奶粉，玩具，尿裤，童车，童床
感谢快手官方
欢迎宝妈宝爸关注
V15809812491优先通过
V15809813518已满",辽宁 辽阳市
,＠1⃣️凡哥,男,"感谢官方快手平台🙏
感谢所有支持关注的朋友❤



V❤️pz5555678",辽宁 营口市
