快手ID,昵称,性别,简介,城市
PPZ5201314123,妹妹眼紅了💔,女,"单身可撩





Q：3521034891",贵州 黔东南苗族侗族自治州
jy518720,H J Y✌（义薄云天）,女,"♡你来我深情相拥 你走我坦然放手🍃


♡QQ:1808508625🍃


♡V 心：jy18212995930🍃


♡努力做一个可爱的老仙女🌺


♡义薄云天团队期待你的加入🌺",贵州 六盘水市
,啦太让天送二,男,巧克力,贵州
,星★[动漫],男,"不要去迷茫，相信自己会成功的
加油😊

🐧:2123350658",贵州 黔西南布依族苗族自治州
,雪妮🌸 520,女,"🌸感恩遇见
🌸感谢漂亮美丽的你们还关注我
🌸感谢快手平台
🌸感谢官方
 


💐找我:1766925203",贵州 遵义市
,越南芳姐在中国,女,"快手让我认识了很多朋友。
感谢官方，感谢这个平台
芳芳在中国没有没有，可以加个好友吗☺",贵州 遵义市
SL1486151434,♧陆🍃,男,"关注了就不要提关了嘛！❤



支持一下💕


扣3352540027♣



我会努力更新视频 ，感谢支持💞",贵州 六盘水市
,主播丽丽正能量,女,"感谢快手官方  本人只专注于快手平台

我也是才来快手的，没有后台，没有人捧，也没有老师，大家跟我一起一步一个脚印的走下去，看看咱们这些草根是不是玩不转快手❤❤

每天更新作品，免费教大家玩转短视频加直播的方法和技巧。致力于帮助更多人玩好快手，少走弯路，让更多人受益。不忘初心，良心分享。",贵州 贵阳市
,哈哈哈12759,女,大家好，我希望你们多多支持你，我会支持你，我很喜欢你们，你们早点睡吧，晚安，你们就要多多练习努力学习吧！以前我一定要努力学习吧！以前每天多多开心了，我和你在一起聊天啊！但是我已经一定要好好学习输了，但是我学过了，我真的开心就好啦！😂😂,贵州 毕节市
,螣k套路啦,男,感谢快手官方的陪伴,贵州 遵义市
,贵州老水苗乡龍凤山欢迎你,男,此生相遇，相守终生！,贵州 毕节市
,你家❤兰祖宗,女,"我家也没啥值钱的🍭🍭
             拿的出手的只有我🍭🍭
             给你了就不用还了🍭🍭",贵州 六盘水市
,等....待520,女,我这是怎么啦,贵州 安顺市
,👾E然传媒👾,女,互关注！订做纯手工桑蚕丝被！有需要的加微信:BM1519118945要备注,贵州 黔南布依族苗族自治州
CX59397011,殇駦,男,从前不回头 往后不将就  关注了就不要取消,贵州 黔西南布依族苗族自治州
xywlove888666,❤️❤️薇,女,"希望大家都点赞关注我哦
      关注我的都是仙女❤️
                  都是帅哥🐳️",贵州 六盘水市
sw18485725401,阿伟很帅♥,男,打野李白贼6    上单,贵州 毕节市
ID18224854505,西西瓜代王,男,感谢快手官方提供平台,贵州 黔南布依族苗族自治州
,User_1554497602938,男,我是一个农村人，爱好山歌流行歌,贵州 毕节市
,安娜要忙着美暴富瘦,女,"死不认输，别在努力的路上返航，背后的人正在等着看你笑话，要美要暴富要瘦，拼命努力

 WX:     Anna17886273670
 QQ:     3384855132

最后一点拒绝感情",贵州 铜仁市
qwee18785088637,书哥099,男,本人单身,贵州 贵阳市
jingui1314520,尊重💗你的选择👈,男,本人是贵州贞丰三岔河这边的。如果有云贵川的老乡看到，那请多多照应关注吧？谢谢；希望在快手里找到温柔善良孝顺的女孩子感谢老天保佑了🙏️🙏️🙏️；,贵州 黔西南布依族苗族自治州
xia680821,现实☺社会131,男,人生没有彩排，每一天都是现场直播。偶尔会想，如果人生真如一场电子游戏，玩坏了可以选择重来，生活会变成什么样子?正因为时光流逝一去不复返，每一天都不可追回，所以更要珍惜每一寸光阴，孝敬父母疼爱孩子体贴爱人善待朋友,贵州 遵义市
yy525712,倪姨娘💅,女,"____________



       及時行樂",贵州 六盘水市
Huaxiaolei8,贵州-永哥（4466）,男,"感谢官方。


每天晚上十点钟到十二点直播。

4466大队永存
添V15585863390",贵州 六盘水市
t259885y,A-桃子〈与世无争〉,女,微微：taoqun1998413,贵州 毕节市
,姑姑御魂,女,没什么好介绍的,贵州 黔东南苗族侗族自治州
xy2015618,曦＠伊的妈照片成书,女,"宝宝照，情侣照，家庭照都可以做成书！
微：❤sc331960308",贵州 毕节市
xy253255785,彝族姑凉$_$小英,女,❤️感谢快手，让我认识更多👭！关注了就不要取关哦，不定时直播😘,贵州 六盘水市
jj987321654,冰释前嫌♡,女,"伸手在风中

爱恨都自由

QQ  2025330978

微信 SX2002718",贵州 安顺市
V911687694,☆不☆知☆悔☆改☆睡觉☆,男,"解说
我说: 钱是什么？可以买车买房 ，也可以买朋友。

回答说:  错 ， 你可以买车买包，你能买到真心的朋友吗？你也困了吗？

我说:  不要真心了，好友也可以了嘛。

回答说:  你说错了，你有钱时候很多朋友围着你，没钱的时候可以把你当小狗看待，你还想要我这种朋友吗？

我说:有句老话说，知人知面不知心， 你那好朋友把你卖了。",贵州 六盘水市
,一切从0零0开始。,男,我单身，愿意嫁给我吗？,贵州 毕节市
,开心就好二哥305,男,感谢快手平台！交了很多好朋友,贵州 毕节市
whomiss1314520you,☞ァ蕞后€菂jц漓ヤ㎡,男,初来乍到，各位多多关照，关注我的，我都关注你们！,贵州 毕节市
SZ960529,上分找我没错,男,"感谢快手官网给这个平台！
手游吃鸡丶王者丶终结者丶娱乐玩家，有一起玩的老铁来一波关注。 
QQ交流群号:781487236，欢迎大家一起娱乐。
王者荣耀鼬神①
鼬神代QQ号:1429710554",贵州 六盘水市
lmy212548910,倾城，清纯,男,"如果你不小心点开了，就把上面加号点上吧😚😚😚



vx：17684052940


扣扣，212548910
😚😚",贵州 毕节市
s360903258,马话腾  腾讯公司董事长,男,鬼火大队欢迎你,贵州 六盘水市
S1967158996,✨王者荣耀梦蒅✨,男,王者荣耀梦蒅正在努力中破1w,贵州 黔西南布依族苗族自治州
,锦程儿,女,改变不了别人，就试着改变自己,贵州 贵阳市
,织金明锅,男,人生的道路是漫长的，如果你只会一味的感伤失去，那么你将一无所有，只有有能力去享受失去的“乐趣”的人，才能真正品尝到人生的幸福。让自己承受失去的东西，也许你会感到很痛苦，那也要自己去承受，别人是代替不了你的。伤和痛是有的，这就证明你已经长大了，成熟了。失去的时候，你可以哭，可以发泄，可以找朋友倾诉……过后，你的世界就会充满了阳光。,贵州 贵阳市
ejie3344,小仙女娥媚儿😘,女,"姓名:
身高:密
体重:密密哦
QQ微❤:有对象

喜欢自由
不喜欢被约束
既然做得了别人的公主  
也要做自己的女王
是一个小保妈
有一个梦想   这么可爱的我正在努力中哦


我做得错不错   只有我可以评价

你那嘴留着给我认错

因为在我眼里你什么都不是

喜欢就关注吧  那就不要取关了  怪麻烦的
感谢管方给的绿色平台
每一次热门",贵州 毕节市
,吖  头。,女,我喜欢的，就算在垃圾，我都当宝。,贵州 遵义市
FENG_NANA,像峰一样 ！,男,爱姚蓉！,贵州 毕节市
,不要问我有多俗,男,感谢快手，感谢官方，不要屏蔽我的视频，一直支持正能量，喜欢我的给我双击加关注，我会多多更新更多正能量作品。,贵州 遵义市
My666M666,宋卫明同学,男,名字:宋卫明，性别:男，年龄……1998.2.28，贵州男孩老🐭单身🐶，地址:贵州省 安顺，唯一的QQ:2380337646，大家好！我叫斌斌，初次来玩，还希望大家多多包涵……我们九零后压力很大，社会的现实告诉我们，只有我们自身强大，才不会觉得社会现实可怕。为此，我手机通讯录里，没有任何一个所谓的亲戚的联系方式，因为我心痛我心碎了，我绝望了，社会现实让我们看情了，看透了，看透了人性，看透了人心。正是因为我们来自农村。,贵州 安顺市
H2162993260,雪的眼泪5,女,落叶之秋,贵州 毕节市
,￡落の尘づ,男,"有时候誓言和食言就在一瞬间 
一 步 相 识
两 步 相 知
三 步 相 惜
四 步 相 恋
五 步 相 爱
六 步 相 随
七 步 相 守
八 步 不 离 不 弃
九 步 共 白 头
十 步 再 回 首",贵州 遵义市
yin18286868408,爺吻兲荒,男,骗我的人  你放心吧  我不会再信你第二次  恨我的人   不要紧 我没那闲工夫理会你  惦念我的人  我铭记 一辈子都放在心里 我伤的人  对不起  有机会我会补偿你  我帮的人  不客气  我这个人就这么重情重义  你对我好 我会十倍的奉还你。,贵州 六盘水市
,"着迷于（FMM）,",男,你别跑掉了.,贵州 遵义市
saoji112233,啊吉/,男,QQ魔域一大区神域之乱，喜欢一起玩的可以私信一下！,贵州 贵阳市
,👄   钟  先  森,男,QQ291587474,贵州 黔西南布依族苗族自治州
LY1071207053,정검에는,男,Q、、1071207053,贵州 黔南布依族苗族自治州
cnn18586983474,没有公主命要有女王心❤y8nKFoQp,女,WX：cnn6081,贵州 铜仁市
liu0101401lx,7.4。l.o.u,男,活着真好。。。,贵州 六盘水市
pyy20010327,௸྄ིུ君曦คิดถ,男,没事，我还撑得住,贵州 黔南布依族苗族自治州
,Lucky腻,女,跟着希望看着光，我是最美的太阳☀😃😃😃,贵州
Ruating1,Return☄,女,"只做自己的女王
     

                     不做别人的公主🌕",贵州
yang7080520,小爷『承蒙厚爱』,男,"我很好，也该对你的忽冷忽热说句不在打扰♥

人间极苦都已尝遍，再苦的咖啡都是甜的♥

你是我无声的不将就，也是我藏至心底的不可说♥

你这么优秀，可不能败在感情上♥
      
                                               『渣男团』",贵州 毕节市
yq594088,♥女盆友❤️,女,处对象噢  来咯男朋友❤️❤️,贵州 黔东南苗族侗族自治州
,❤❤❤.M.💗💗💗,女,：👉MMF918618,贵州 贵阳市
di214817291,☆茫然天使▽⊙,男,不吵不闹不炫耀,贵州 贵阳市
X31371469,夜听情感语录琴琴,女,"💕微微jmq18786578204

❇️感谢快手官方给予我们这么好的平台展现自我

💕以后努力做个可爱真实的自己

🦋来过的男神女神记得用你发财小手留下好运再走",贵州 毕节市
,未来92285,男,尧都区,贵州 毕节市
zj15085709607,对你的微笑纯属礼貌287,男,😉😉😉,贵州 毕节市
,张纸头州666,男,。。,贵州 安顺市
lxh3280765072,胡勇玩你情（奈小兮徒）,男,"大号封了无法





酷得像风，，，😏😏😏




野的像狗，，，，😏😏😏



你捕捉不到的情绪，突如其来的翻脸让你猝不及防😌😌😌


我就是你胡baba你触不可及的爷（我好累我不想留念这世间万物）爱官方大大",贵州 黔西南布依族苗族自治州
loveyou5201314ai,孤独！夜听！（≖‿≖）✧,男,"QQ2686523781
手机号码18083577232
微信号18083577232",贵州 铜仁市
,小贵🇨🇳贵州蓝黄,男,QQ！vvv      2098488997,贵州 六盘水市
,元哥（陈~‘？）欢迎,男,农村生活农村你，有你有他（她）有精彩,贵州 安顺市
konggeshehui666,A—皇太子✌（先生）,女,"唯一QQ：2933551071

不忘初心  

看颜值回关

那是童话里才有的片段",贵州 贵阳市
WAQ30347720,王安琪-♡,女,"QQ2475461652      微信W15885261975


对象:有男朋友

年龄:18

我这个人没什么背景，圈子也不硬！但是如果你得罪我  我就会亲自拜访你家18代祖宗！✌",贵州 毕节市
z1541079552,余生🌹唯爱,男,QQ1541079552,贵州 毕节市
,啊❤宝💔贝,男,QQ 2172765381,贵州 贵阳市
a090223520,淡淡的浓香520,男,，,贵州 六盘水市
qq571164948,言宝宝哦,男,感谢快手支持快手正能量,贵州 遵义市
XWJXJ1314520,狼丶徐少,男,等你回来💔,贵州 黔西南布依族苗族自治州
k2927004825,＠小陈先生￥,男,别看了     没故事,贵州
m17605054937,༺❀ൢ陈༒少❀ൢ༻,男,每天你都有机会和很多人擦身而过，而你或者对他们一无所知， 不过也许有一天他会变成你的朋友或是知己。,贵州 六盘水市
ttpf13258,拖拖 🎫,男,我爱彭碧芳芳芳 💟,贵州 安顺市
p1158769498pju,王者农药  晓冧,男,"我做人从不解释，喜欢我脾气的人我们相处到底，一辈子都放在心里，
不爱我的人，我不会缠着你，想离开可以任意，
做事我不解释，行得端，走得正，我凭的就是良心
 对缘分我随心随意，属于我的不存在错过，
要离开的，不存在挽留，要留下的，不存在抛弃 
对我好的，视你如命，
看我不顺眼的，请一边玩去 ，
对感情我从不儿戏，
被人误解时，不解释，信你的自然信，不信你的解释也多余，
被人放弃时，别惋惜，爱你的会不离不弃，不爱你的早会离去
！ ！ ！",贵州 毕节市
pingdige666,酷爱苏苏的陨落,男,我为她学会了所有辅助，却被ad打的遍体鳞伤，于是我去了上路，我愿为孤儿，也不愿再当辅助，可当我发现她需要我时，她却早已经有了新的辅助，于是我踏上打野之路，专抓下路,贵州 安顺市
LJ963952049,龙ˇ先生,男,"🙇 他在关注你哦



    对自已好点，活得简单过得一般比什么都好。",贵州 铜仁市
m1450103459,毛先森❥,男,"我的女人，
无论犯了天大的错
在她哭的一瞬间
就是我错了",贵州 遵义市
wlzj668899,冰点i7,男,V13676784363,贵州 毕节市
,泡8喝9玩时尚。,男,WX13198942416,贵州 六盘水市
,4443发明，走家乡,女,"贵州人
第一梦想，发明
第二梦想，44434327
第三梦想..........
第四梦想........
第五梦想....
第六梦想..
........",贵州 贵阳市
lTS584520,思雨🌸 手工坊🌹,女,"🌼感谢快手绿色平台
感谢你们的关注➕双击❤️
💐 + 维  lts990625     微商不要加我了
关注了就不要取关了😁",贵州 黔西南布依族苗族自治州
sss588081,↘-魔↙粉↙,男,微信，wxi13145205880,贵州 安顺市
llxwqw559979,阿琳ღ,女,"身高165    体重94

你努力的样子很美，请务必保持

谢谢你那么好看还关注我❤

网拍+V:llx318665594",贵州 贵阳市
,🍀👑❤️唯爱状元❤️,男,"姓 氏 :
👉張 狀 元👈
星 座 :
☘️摩 羯 座🍀
兴趣爱号 :
🌠 篮球、跑步、打羽毛球、听歌、唱歌
看小说、写诗、写散文(八篇)、言情和爱情小说共(十二)章辑写在笔记本里等书籍💫。
徵 Ⅹ :zzy15885435442y
🐧🐧:2119545169
感谢你们曾经来过和关注过🙏🙏。
喜欢明星 :
❤️威 仔❤️
歌 曲 :《不爱又何必纠缠》《这个夏天》《我知道你不爱我》《傻瓜不准你难过》《怕你爱的太明显》《再也不会遇见第二个她了》《像极了爱情》《最后一次分手》《是我一人放不下》",贵州 黔南布依族苗族自治州
,琴哥、Wendy,女,不是所有的事情都可以如愿以偿，但是所有想去做的事情都值得一试。,贵州 毕节市
,User_378005265,男,shuit,贵州 遵义市
y18216978478,User_103436111,女,"欣总✌🏻



做你的妲己毁了江山毁了你✌🏻



没什么优点就是看着比你值钱✌🏻



总有一天会出头的    爷爷也是从孙子熬过来的✌🏻



拒绝对象💔",贵州 六盘水市
LGS3182326405,🍷浓妆艳漠🍷,女,"🌵🌵🌵🌵🌵🌵🌵🌵🌵🌵🌵🌵🌵🌵🌵
诚信互粉，互赞，你关注我，我秒回你，不信看上面👆👆
                      👆👆👆
                👆👆👆👆👆👆
                 👆👆👆👆👆👆
              👆👆👆👆👆👆👆，全是互粉哟




🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀🍀",贵州 黔南布依族苗族自治州
,我的人~ 👌,女,"我把我脏了的衣服扔进洗衣机，大喊一声你""滚吧😜             
 
做你麻痹英雄 
英雄善始不善终 
所有英雄都这下场😌
""",贵州 毕节市
zmy1224xy,百乐帥🌙,女,"拒绝没有意义的所有💛


不争不抢 不拱手相让💛",贵州 铜仁市
GC19982329,王善良$,女,"❤️  暴富       
                         ❤️幸运

                              ❤️健康

                         ❤️脱单

                ❤️快乐
   ❤️长高
❤️暴瘦",贵州 黔东南苗族侗族自治州
WHH324674067,♡辣椒味的旺仔糖,女,"""当有人讨厌你的时候
 应该去反思一下自己
 是不是可爱迷人的你
 又完美的让人家嫉妒了"" ​​​​",贵州 贵阳市
w3659ling,是兔兔a,女,空白,贵州 遵义市
C04154544,💚倩💚辰💚,女,她在关注你哦！,贵州 六盘水市
,恐怕是来咯木有的结合,男,无聊玩玩而已,贵州 黔南布依族苗族自治州
,丫—lemon,女,"喜欢的东西很贵想去的地方很远
V👉syajr999",贵州 黔西南布依族苗族自治州
LZJ3426498351,从零开始（冷漠）,男,"有梦想才远方     大胆去追    努力活成自己想要的样子        加油

我喜欢疯疯癫癫的自己，所以啊你喜欢就留，不喜欢就可以走了，毕竟我不是人民币嘛，做不到人人爱💔",贵州 安顺市
,#李华新#《我欲乘风》,男,流浪的心无处安放，走到哪里都是流浪！,贵州 铜仁市
,男人就是累～一喝就会醉,男,贵州人就是这样～喜不喜欢你看着办,贵州 毕节市
,uulong、,男,感谢快手交流平台、有喜欢的微信交流13595698990,贵州 铜仁市
,受伤的心灵707,男,忘了过去   从新开始吧,贵州 毕节市
yyz18120404280225,研yan2025,女,"总有一个人会在你的身边默默地守护着你，无论发生什么样的事情都不愿意离开，因为他觉得你是值得的。

就算所有人都背叛你了，她还留在你的身边义无反顾。",贵州 黔西南布依族苗族自治州
,原❤ 能够长久,男,172,贵州 铜仁市
V7755209420,贵祥帮毒王,男,"记住毒哥这些话 刀🔪️山火🔥海都不怕👇️


1诚信闯天下
2人不狠 站不稳
3世上无难事只怕有心人 
4只要功夫深铁杵磨成针
5天上没有掉馅饼的好事
6书籍是人类进步的阶梯
7谦虚使人进步骄傲使人落后
8刀不磨要生锈人不学要落后",贵州 贵阳市
,罗x元,男,"感谢快手官方平台让我认识更多有趣的朋友👍

   努力到感动自己 🏆 

     
      拼搏到没有力气💥",贵州 遵义市
CMF980818,陈渣渣♛【xk】,男,"私信互嘛


认识的人放眼里  重要的人藏心里



那有什么梦想？",贵州 毕节市
Y03150814,上海你我贷,男,孤独中放荡不羁,贵州 遵义市
zhaoyong6969,俗趣 ͜ღ҉  勇锅😁,男,💔💔,贵州 毕节市
LN15121513811,社会  见人心,男,"最痛苦的是.我逼不得已的做了自己最不想做的事情.比如为了生活.我做了自己最不想做的工作.比如为了赚钱我奉承了自己
最讨厌的人.比如为了爱情我成为了自己最不想成为的人.再比如.为了你我放弃你.",贵州 毕节市
A199621245,狂暴黄忠,男,"你离王者只差我这个队友，十关注一起，微信18585918490,Q499542120每晚8点至11点直播！感谢官方给的每一次热门",贵州 黔西南布依族苗族自治州
lsy7562967,曾经的誓言不在低调,男,。。。。。。,贵州 遵义市
,大٩๑司٩๑命,男,管他那么多，上天安排的最大满,贵州 毕节市
,黄某人FdH6szJy,男,快手记录我的足迹，记录我的生活,贵州 遵义市
dp1157483523,三木野钓,男,(绝地求生)每天持续更新各种搞笑视频！,贵州 安顺市
L59898998,🍀叫我姐姐💋（道）,女,"我就是我，不一样的烟火。
       
    
  喜则留，厌则走，从来不惯狗……",贵州 毕节市
LWY5099649,阿文优秀「免费带粉」,男,"我还是很喜欢你，
就像风雨雷霆，背水留行。
愿你枪动龙吟，
天骄必有逆鳞。
🍒🍒喜欢韩信关注我让你体验精彩视觉
QQ群679402450
阿文QQ5099649(备注来意)",贵州 六盘水市
L250822506,王者荣耀有点疯（017）,男,"我不好   只是再也没有第二个

我不是什么高手

只是一个玩王者荣耀的普通玩家  

喜欢交朋友 不嫌弃我坑的

可以加好友一起玩  

扣扣   250822506 

扣扣群  983183057 各路吃鸡王者大神群里等你

游戏搜索👉扣扣区  清明ꦿ℘೨ 

微信区搜索 小白要睡昭君",贵州 毕节市
,听闻￡小果,男,我是人不是神，满足不了你的愿望。,贵州 黔西南布依族苗族自治州
yho198945,多彩玫瑰庄园,男,感谢快手官方提供的绿色平台！支持,贵州 安顺市
,青龙♛☜,男,"vx 451180107 
佛说：我们前世一百次的回眸，才换来你我今生擦肩而过。因为彼此爱过我们不会是仇人，因为彼此伤过我们更不会是朋友，只会是最熟悉的陌生人。",贵州 贵阳市
feng2236264071,夷陵老祖\,男,看什么qq2236264071,贵州 黔西南布依族苗族自治州
,《做个――恶人》,男,"来自贵州省毕节市
          允儿
           用最初的心走到最后🙏🙏

                           V❤18230828170
                           qq1146245570",贵州 贵阳市
scz799813,暴毙√,男,。。。。。。。。。。,贵州 毕节市
,幽默的理发师,男,喜欢交友，开朗等等爱号，，，，，。，微信号18385739010,贵州 黔东南苗族侗族自治州
Wsy159357qsy,社会胜⚠,男,"嗯……     介绍：
    

 嗯！.........有点害羞 不过说到介绍自己 
这件事一定比新中国成还要骄傲！
本人说话粗鲁，心狠手辣，特别是对于女孩子
好色好萌！不赌不抢！喜欢在押运车周边活动

最擅长的就是:  喜欢就灌醉，讨厌就丢，反正我不择手段🙉🙉",贵州 贵阳市
,王牌小弟＠qq.co,男,真诚交天下朋友,贵州 安顺市
,你的快乐2099,男,"感谢快手！
感谢关注我的朋友们，
有来必回！",贵州 贵阳市
